kode_customer;nama_toko;pemilik;no_hp;alamat;kelurahan;kecamatan;kota;provinsi;lat;lng;kategori_toko;omzet_estimasi;salesman_id;status
8358369;Alfamart;;;Jl. Harun Raya No.2 6, RT.6/RW.7;SUKABUMI UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.203544;106.77632;Minimarket;;;Aktif
8855738;Toko Artha Kapuk;;;Jl. Fajar Baru Selatan;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.14711;106.736473;Minimarket;;;Aktif
12912141;Toko Rumbia;;;Nomer 21 Kelurahan Grogol Kecamatan Tamansari, Jl. Keadilan II, RT.4/RW.4;GLODOK;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.146662;106.812239;Minimarket;;;Aktif
8363281;Alfamart;;;Jl Tmn Kencana Blk C-1 No.5-6 Kel, RT.3/RW.12;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.127897;106.726428;Minimarket;;;Aktif
8364656;Indomaret Point Palem Lestari 2;;;Jl. Taman Palem Lestari Blok G2 No.1, RT.8/RW.13;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.1398;106.727044;Minimarket;;;Aktif
8363792;Alfamart;;;Jl. Kemanggisan Utama Raya Kel No.11 2, RT.2/RW.7;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.189453;106.786446;Minimarket;;;Aktif
8023334;Lawson Mediterania 2;;;JK, Mediterania Garden Residence 2, Jl. Tanjung Duren Raya No.5-9 16 Kav, RT.9/RW.5;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.176298;106.788639;Minimarket;;;Aktif
8364870;Indomaret Apartemen Mediterania Garden. Tooo;;;Apartemen Mediterania Garden 1, Jl. Tanjung Duren Raya No. 59;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.175095;106.788627;Minimarket;;;Aktif
8364076;Indomaret Tomang Mandala;;;Jl. Mandala Utara No.18E 5, RT.5/RW.6;TOMANG;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.172227;106.798043;Minimarket;;;Aktif
7855326;Indomaret Point Stasiun Kalideres;;;Jl. Gaga No. 1117;SEMANAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.166134;106.703616;Minimarket;;;Aktif
13190774;Azarya corner;;;1, Jl. Rasamala Hijau 3 No.12, RT.1/RW.13;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.173126;106.71722;Minimarket;;;Aktif
8364438;Indomaret Lokasari A10;;;6 RW 2;TANGKI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.147511;106.823701;Minimarket;;;Aktif
2950273;Carrefour Seasons City;;;Seasons City Lantai UG No. 1, Jl. Kali Anyar IX;JEMBATAN BESI;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.153261;106.795704;Hypermarket;;;Aktif
7881051;Familymart Wisma Barito;;;Wisma Barito Pacific Lantai Mezzanine, Jl. Tol S. Parman Kav. 60;SLIPI;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.197339;106.79861;Minimarket;;;Aktif
13232544;Toko 68 (Maxim Enam Delapan);;;Cengkareng, Jl. Utama Raya No.68, RT.1/RW.1;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.149608;106.722281;Minimarket;;;Aktif
8363790;Alfamart Kemanggisan;;;5, Jl. Kemanggisan Raya No.103, RT.5/RW.7;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.192753;106.785;Minimarket;;;Aktif
8855736;Bmart Tomang;;;Jl. Rawa Kepa Utama;TOMANG;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.170498;106.802291;Minimarket;;;Aktif
8363361;Alfamart;;;Jl. Komplek Perum Green Garden Blok. A7, No. 62, Rt. 005/003 Kel, RT.1/RW.3;KEDOYA UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.162284;106.762691;Minimarket;;;Aktif
7877442;Alfamart Semanan Raya 3;;;Jl. Semanan Raya No.4 4, RT.7/RW.8;SEMANAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.169658;106.707022;Minimarket;;;Aktif
7878279;Alfamart;;;Jl. Srengseng Raya No.01 10, RT.10/RW.3;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.216092;106.760196;Minimarket;;;Aktif
8363772;Alfamart Meruya Selatan Jakarta Barat;;;Meruya Selatan;MERUYA SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.199494;106.741805;Minimarket;;;Aktif
8413041;Hero Supermarket;;;Jl. Pesanggrahan No. 1;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.188478;106.755984;Minimarket;;;Aktif
8411441;Sembilanesia Pekojan;;;Jl. Gedong Panjang Ii No. 17;PEKOJAN;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.135126;106.80469;Minimarket;;;Aktif
8358291;Indomaret Fresh;;;Jl. Tg. Duren Raya Lama No.821 1, RT.1/RW.2;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.183965;106.787478;Minimarket;;;Aktif
11106470;Prima Freshmart Tanjung Duren;;;Jl. Tanjung Duren Utara I No.10 10, RT.11/RW.2;TANJUNG DUREN UTARA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.173625;106.785957;Frozen Food;;;Aktif
13225295;Toko Sahabat Damai;;;Jl. Kp. Jawa Malang No.2B, RT.10/RW.7;KEAGUNGAN;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.151703;106.813737;Minimarket;;;Aktif
8401182;Miniso Central Park Mall;;;Central Park Mall, Jl. Letjen S. Parman;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.176095;106.791595;Department Store;;;Aktif
8364567;Indomaret Jelambar Utama 3;;;Jl. Jelambar Utama No.1 6, RT.6/RW.7;WIJAYA KUSUMA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.150879;106.781119;Minimarket;;;Aktif
8409305;Toko Src Agung;;;Jl. Pilar Baru;KEDOYA SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.184415;106.759729;Minimarket;;;Aktif
8363660;Alfamart;;;Jl. Kebon Jeruk Ix No.12 F Rt Kel.Maphar, RT.9/RW.6;MAPHAR;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.156304;106.821157;Minimarket;;;Aktif
8364050;Indomaret Taman Aries 8;;;Meruya Utara;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.195269;106.751465;Minimarket;;;Aktif
8363997;Indomaret;;;Jl. Kedoya Duri Raya No.12-40 13, RT.19/RW.1;KEDOYA SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.182828;106.765712;Minimarket;;;Aktif
8364925;indomaret Moch. Mansyur 3. TYRO;;;Gg. Vanilli No.2D 10, RT.10/RW.5;TANAH SEREAL;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.150278;106.807792;Minimarket;;;Aktif
8363827;Alfamart Rawa Kepa 39;;;8, RW.12;TOMANG;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.172392;106.801275;Minimarket;;;Aktif
8363893;Alfamart;;;Apartement City Park, Blok F, RT.7/RW.14;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.13644;106.7322;Minimarket;;;Aktif
6360479;Niceso Semanan;;;Jl. Taman Semanan Indah No. 7;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.163906;106.722614;Department Store;;;Aktif
12882699;Toko VIDI;;;RT.3/RW.2;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.132924;106.700855;Minimarket;;;Aktif
12430458;Indomaret Point Stasiun Kota 1 ( T51Q );;;Stasiun Jakarta Kota;PINANGSIA;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.138003;106.814931;Minimarket;;;Aktif
7868618;Alfamart Gaga Utama 2;;;Jl. Gaga Utama No.38, RT.7/RW.003 Kel;SEMANAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.17222;106.69707;Minimarket;;;Aktif
9924176;Suplayer Hoki Sayur;;;Sukabumi Selatan;SUKABUMI SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.22211;106.776493;Vegetable Store;;;Aktif
13223177;Asih Rezeki Palmerah;;;Jl. Kemanggisan Pulo II No.32 7, RT.7/RW.9;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.202801;106.789649;Minimarket;;;Aktif
8364657;INDOMARET TAMAN PALEM LESTARI 19;;;Jl. Taman Palem Lestari No.16 D7, RT.6/RW.13;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.139003;106.723769;Minimarket;;;Aktif
7873072;Alfamart;;;Jl. Lingkungan III No.1, RT.4/RW.3 Kel;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.114516;106.712045;Minimarket;;;Aktif
7855587;Indomaret Citra garden 2 Be-3 (TM1Q);;;Jl. Keakraban II No.18 Blok E. 3, RT.5/RW.12;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.140429;106.707973;Minimarket;;;Aktif
8358287;Indomaret Kota Bambu Selatan. TAUP;;;Jl. Kota Bambu Selatan No.1, RT.1/RW.9;KOTA BAMBU SELATAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.185881;106.799986;Minimarket;;;Aktif
7252816;Frozen Food Parete;;;Jl. Duri Bangkit Rt 01 Rw 08 No. 20a Kel. Jembatan Besi Kec. Tambora;JEMBATAN BESI;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.154987;106.799387;Frozen Food;;;Aktif
7871228;Alfamart Kambela Permai;;;Jl. Cambela Permai No.50 4, RT.3/RW.3;KAMAL;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.097238;106.699955;Minimarket;;;Aktif
8364576;Indomaret kapuk sawah;;;Jl. Kapuk Sawah No.142 5, RT.5/RW.10;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.139329;106.753969;Minimarket;;;Aktif
7863763;Indomaret Ruko Permata Meruya;;;Meruya Utara;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.195709;106.739212;Minimarket;;;Aktif
7868934;Alfamart;;;Jl. Golf Lake Residence Rk - Va 6 - 7 Kel, RT.9/RW.14;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.127618;106.730439;Minimarket;;;Aktif
12866012;Toko Jasa Rakan;;;RT.4/RW.6;JOGLO;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.220377;106.722782;Minimarket;;;Aktif
12875313;toko kana agam;;;Jl. Gili Sampeng No.26d, RT.9/RW.3;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.192652;106.77723;Minimarket;;;Aktif
12425711;Grosir Laris Manis;;;Jl. Perniagaan Bar. III No.13 3, RT.3/RW.2;ROA MALAKA;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.138877;106.808208;Supermarket;;;Aktif
9923945;Diah Mart;;;Jl. Pahlawan No.40 10, RT.10/RW.4;SUKABUMI SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.223919;106.771195;Vegetable Store;;;Aktif
8364436;Indomaret Badilah;;;Jl. Mangga Besar IX No.5 6, RT.4/RW.5;TANGKI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.144605;106.82356;Minimarket;;;Aktif
7869192;Alfamart H.Juhri;;;Jl. H. Juhri No.7;MERUYA SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.210178;106.732862;Minimarket;;;Aktif
12874377;PD Jaya Abadi;;;No., Jl. Kemenangan Raya No.39, RT.2/RW.1;GLODOK;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.142773;106.813459;Minimarket;;;Aktif
13208686;VERY MART;;;Jl. Raya No.19 9, RT.9/RW.2;KEMBANGAN UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.181854;106.734543;Minimarket;;;Aktif
8364798;INDOMARET GREEN GARDEN Y3( TMJU );;;BLOK. Y3, Ruko Green Garden No.49, RT.4/RW.3;KEDOYA UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.161622;106.762088;Minimarket;;;Aktif
11106697;PRIMA MART MUWARDI JAKBAR;;;Jl. Muwardi II No.27-29 7, RT.14/RW.2;GROGOL;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.163313;106.796713;Frozen Food;;;Aktif
8363626;Alfamart Mangga Besar 6;;;Jl. Taman Sari X No. 2;TAMAN SARI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.151956;106.825679;Minimarket;;;Aktif
12864882;GrabMart Meruya;;;RT.1/RW.3;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.196414;106.755884;Minimarket;;;Aktif
12869717;Wr Sobirin Camel;;;RT.4/RW.12;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.208155;106.752766;Minimarket;;;Aktif
13407820;FamilyMart Permata Buana 2;;;Jl. Kembangan Utama No.31 Blok E6;KEMBANGAN UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.180056;106.742485;Minimarket;;;Aktif
9924564;IBU Saratun Sayur;;;Duri Kosambi;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.155001;106.724869;Vegetable Store;;;Aktif
13203088;Warung Sayur Bu Aksan;;;Jl. H. Asmat No.17, RT.8/RW.11;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.191659;106.77153;Vegetable Store;;;Aktif
5474634;JYSK Px Pavilion;;;Jl. Puri Lingkar Dalam;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.188331;106.737858;Department Store;;;Aktif
8363230;Alfamart Pejagalan 3;;;Pekojan;PEKOJAN;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.137985;106.803821;Minimarket;;;Aktif
8857482;Senang Hati Mart Keagungan;;;Jl. Kp. Jawa Malang;KEAGUNGAN;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.151211;106.813828;Minimarket;;;Aktif
8411382;Alfamidi Kapuk Raya BA24;;;Jl. Kapuk Kamal Raya 3, RT.3/RW.11;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.128667;106.741768;Minimarket;;;Aktif
13222838;TOKO SAYUR & FROZEN FOOD BERKAH JAYA;;;Ruko royal palm blok RC 09;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.139359;106.73965;Vegetable Store;;;Aktif
8855756;Hokki Mart Jemb. Lima;;;Jl. Pekapuran Vii;TANAH SEREAL;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.148926;106.80814;Minimarket;;;Aktif
7855569;Indomaret Peta Selatan;;;Jl. Peta Selatan No.1 2, RT.2/RW.3;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.156041;106.703554;Minimarket;;;Aktif
8405727;Alfa Midi Palmerah Utara;;;Jl. Palmerah Utara III No.11C 15, RT.15/RW.6;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.204298;106.793526;Minimarket;;;Aktif
8363761;Alfamart;;;Jl. Sasak III No.4, RT.2/RW.2;KELAPA DUA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.208356;106.76994;Minimarket;;;Aktif
8363378;Alfamart Muhasim Djidan;;;Jl. H. Muhasim Djidan;SEMANAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.165382;106.693144;Minimarket;;;Aktif
12428115;SOGO;;;Jl. Puri Indah Raya Blok U1 CBD Kembangan Lippo Mall Puri, Jl. Puri Indah Raya, RT.3/RW.2;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.18759;106.739467;Department Store;;;Aktif
8364842;Indomaret Fajar Baru Utara;;;Jl. Fajar Baru Selatan No.24 5, RT.5/RW.8;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.145425;106.730232;Minimarket;;;Aktif
13384088;Alfamart Buni (KD79);;;8, Jl. Buni No.36b, RT.8/RW.3;MANGGA BESAR;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.145161;106.819983;Minimarket;;;Aktif
2841468;Superindo Intercon;;;Jl. Meruya Ilir Raya;MERUYA SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.197959;106.745727;Supermarket;;;Aktif
8358271;Indomaret Kamboja;;;Jl. Tomang Raya Jl. Kamboja No.29 3, RT.3/RW.2;JATIPULO;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.178526;106.802389;Minimarket;;;Aktif
8363834;Alfamart Grogol Permai KD23;;;RW, RT.1/RW.7;JELAMBAR;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.1574;106.791641;Minimarket;;;Aktif
8363360;Alfamart;;;Jl. Kedoya Pesing;KEDOYA UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.169057;106.761178;Minimarket;;;Aktif
8363665;Alfamart;;;Jl. Kav Polri Blok D Xiv, Kel, RT.1/RW.1;JELAMBAR;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.160124;106.78542;Minimarket;;;Aktif
9924197;Pangkalan Sayur HJ. Sum;;;Palmerah;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.202842;106.795547;Vegetable Store;;;Aktif
8363842;Alfamart;;;Jl.Kerajinan Kebon Sayur 1 No Kel.Keagungan, RT.12/RW.10;KEAGUNGAN;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.154223;106.811516;Minimarket;;;Aktif
9925663;Supplier Sayur Jakarta (Bode Sayur);;;Jl. Utan jati selatan Rt.07/12 No. 18;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.149041;106.716747;Vegetable Store;;;Aktif
12880324;Bir Pletok Alifah;;;Jl. Adhi Karya No.1, RT.7/RW.5;KEDOYA SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.178635;106.754936;Minimarket;;;Aktif
8364421;Indomaret Gajah Mada;;;No Jl. Gajah Mada No.218A, RT.1/RW.1;GLODOK;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.144349;106.815198;Minimarket;;;Aktif
12883721;Toko Sherly-Wulan;;;Jl. Semanan Raya Gg. Darusalam I No.3 3, RT.3/RW.9;SEMANAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.171151;106.695281;Minimarket;;;Aktif
12887841;Toko ucok lubis;;;Jl. Jambu No.69 3, RT.3/RW.5;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.203095;106.760972;Minimarket;;;Aktif
7216156;Frozen Food By Ratna, Meruya;;;Jl. Jamnu No. 4c;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.20275;106.760492;Frozen Food;;;Aktif
11115030;Prima Mart Kalideres;;;Jl. Peta Selatan No.3 Blok B, RT.7/RW.11;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.147718;106.702403;Frozen Food;;;Aktif
7870942;Alfamart;;;Kav Hankam 18, Gg. H. Mansur No.Kel, RT.10/RW.6;JOGLO;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.220695;106.721781;Minimarket;;;Aktif
8363822;Alfamart Tanjung Duren Utara;;;Jl. Tanjung Duren Utara VI No. 10;TANJUNG DUREN UTARA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.173658;106.782958;Minimarket;;;Aktif
13408239;Indomaret Palmerah Barat;;;Jl. Palmerah Barat No.50, RT.3/RW.7;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.207585;106.794143;Minimarket;;;Aktif
9924199;Sayur Mas Budi Tomang IV;;;RT.3/RW.10;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.202541;106.730284;Vegetable Store;;;Aktif
8358370;Alfamart;;;Jl. Keamanan Kel.Keagungan, RT.14/RW.3;KEAGUNGAN;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.1512;106.81441;Minimarket;;;Aktif
7855138;Indomaret Mubarok;;;Jl. Al Mubarok Raya No.2, RT.1/RW.2;JOGLO;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.221378;106.731086;Minimarket;;;Aktif
13222249;Oh!Some Lippo Mall Puri;;;Jl. Masuk Tol, RT.3/RW.2;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.190416;106.739431;Minimarket;;;Aktif
8363382;Alfamart Anggrek Garuda 2;;;Jl. Anggrek Garuda, RT.1/RW.5;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.195096;106.794875;Minimarket;;;Aktif
8363774;Alfamart Taman Meruya Ilir 2;;;Jl. Meruya Ilir Raya No. H7;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.197291;106.752818;Minimarket;;;Aktif
10709749;Warung Bapak Alif;;;Jalan H D Jaya No.5B 15 11, RT.15/RW.11;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.132005;106.743286;Vegetable Store;;;Aktif
7855267;Indomaret Meruya Raden Saleh;;;Jl. Raden Saleh No.10 15, RT.5/RW.1;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.19549;106.724567;Minimarket;;;Aktif
7855265;Indomaret | Meruya Selatan;;;Jl. H. Kasam, RT.7/RW.4;MERUYA SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.208356;106.737711;Minimarket;;;Aktif
11111232;Zizi Frozen Food Nuh Raya;;;Jl. Nuh Raya, Rt.3/Rw.10;SUKABUMI UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.209185;106.775058;Frozen Food;;;Aktif
7864048;Indomaret Meruya Selatantmkn;;;Jl. H. Lebar No. 7;MERUYA SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.210988;106.737862;Minimarket;;;Aktif
8358297;Alfamart Rawa Buaya;;;Jl. Rawa Buaya No.35 3;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.155918;106.731013;Minimarket;;;Aktif
9923749;Timbul Market;;;Jl. Al Falah Ⅱ No.7, RT.3/RW.16;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.14121;106.746099;Vegetable Store;;;Aktif
12887586;Ruko Boby;;;Jl. Kp Belakang No:35 RT.01/03, RT.2/RW.3;KAMAL;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.101213;106.69953;Minimarket;;;Aktif
8363340;Family Mart Perjuangan Kebon Jeruk;;;Jl. Perjuangan No.31 2, RT.2/RW.7;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.192637;106.762495;Minimarket;;;Aktif
7845594;Indomaret Jimbaran 2;;;Jl. Jimbaran Raya No.8, RT.8/RW.12;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.147643;106.710977;Minimarket;;;Aktif
8364456;Indomaret Krendang Utara;;;7, Jl. Krendang Utara No.16 12, RT.1/RW.6;KRENDANG;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.148178;106.803547;Minimarket;;;Aktif
8363776;ALFAMART SALAM RAYA;;;Jl. Salam Raya No.3;SUKABUMI UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.204789;106.780174;Minimarket;;;Aktif
8421308;Alfamidi Kebon Jeruk;;;Jl. Raya Kb. Jeruk No. 38A 1;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.19864;106.777107;Minimarket;;;Aktif
11111248;Prima Freshmart RSUD cengkareng;;;Ruko Blok D No.16, Jl. Gunung Pangrango No.Kav.17B, RT.13/RW.10;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.143244;106.735731;Frozen Food;;;Aktif
8364021;Indomaret Apart City Garden;;;Apartement City Garden, RT.7/RW.14;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.12967;106.735759;Minimarket;;;Aktif
8358343;Alfamart;;;Jl. Tanah Sereal Raya No.10 8, RT.1/RW.14;TANAH SEREAL;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.159619;106.810525;Minimarket;;;Aktif
5474585;Mr Diy Lokasari Square;;;Jl. Mangga Besar Ix No. 81;TANGKI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.146539;106.823553;Department Store;;;Aktif
7879418;Alfamart;;;Jl. Citra 6 Blok H1 No. 8-9 Kel, RT.3/RW.15;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.12361;106.70954;Minimarket;;;Aktif
8363770;Alfamart Panjang Kebon Jeruk 3;;;Jl. Panjang No.3d 5, RT.5/RW.10;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.19545;106.768665;Minimarket;;;Aktif
13202118;Kriuk;;;Jl. Hud II No.6 8, RT.8/RW.5;SUKABUMI UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.209208;106.773787;Minimarket;;;Aktif
8363767;Alfamart;;;Jl. Masjid As Surur Rt 9/1 Kel, RT.9/RW.1;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.199835;106.766192;Minimarket;;;Aktif
7873810;Alfamart;;;Lawson, Jl. Meruya Selatan Kel, RT.7/RW.2;MERUYA SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.21117;106.737954;Minimarket;;;Aktif
8363243;Alfamart Prof. Dr. Latumeten;;;Jl. Prof. Dr. Latumeten;ANGKE;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.148241;106.794433;Minimarket;;;Aktif
8363091;Alfamart;;;Jl. Peternakan Raya Kel No.Rt. 007/04, RT.6/RW.4;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.149245;106.76999;Minimarket;;;Aktif
8363717;Alfamart Rawa Buaya 2;;;Jl. Rawa Buaya No. 52;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.157233;106.730997;Minimarket;;;Aktif
2842136;Super Indo Taman Palem;;;Jl. Permata Taman Palem Blk. C - B No.1, RT.8/RW.3;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.132181;106.710896;Supermarket;;;Aktif
